FID,PMNTN_SN,MNTN_CODE,MNTN_NM,PMNTN_NM,PMNTN_MAIN,PMNTN_LT,PMNTN_DFFL,PMNTN_UPPL,PMNTN_GODN,PMNTN_MTRQ,PMNTN_CNRL,PMNTN_CLS_,PMNTN_RISK,PMNTN_RECO,DATA_STDR_,MNTN_ID
0,25063,113801501,봉산,수색동구간, ,0.03,쉬움,1,0,흙길, , ,정상에서 역촌근린공원 내려오는 코스 급경사, ,2016-12-31,113801501
1,25064,113801501,봉산,증산동구간, ,0.11,쉬움,2,1,흙길, , ,정상에서 역촌근린공원 내려오는 코스 급경사, ,2016-12-31,113801501
2,25065,113801501,봉산,수색동구간, ,0.14,쉬움,2,2,흙길, , ,정상에서 역촌근린공원 내려오는 코스 급경사, ,2016-12-31,113801501
3,25066,113801501,봉산,신사동구간, ,0.05,쉬움,1,1,흙길, , ,정상에서 역촌근린공원 내려오는 코스 급경사, ,2016-12-31,113801501
4,25067,113801501,봉산,수색동구간, ,0.07,쉬움,1,1,흙길, , ,정상에서 역촌근린공원 내려오는 코스 급경사, ,2016-12-31,113801501
5,25068,113801501,봉산,수색동구간, ,0.01,쉬움,1,0,흙길, , ,정상에서 역촌근린공원 내려오는 코스 급경사, ,2016-12-31,113801501
6,25069,113801501,봉산,증산동구간, ,0.09,쉬움,2,1,흙길, , ,정상에서 역촌근린공원 내려오는 코스 급경사, ,2016-12-31,113801501
7,25070,113801501,봉산,증산동구간, ,0.15,쉬움,3,2,흙길, , ,정상에서 역촌근린공원 내려오는 코스 급경사, ,2016-12-31,113801501
8,25071,113801501,봉산,증산동구간, ,0.03,쉬움,1,0,흙길, , ,정상에서 역촌근린공원 내려오는 코스 급경사, ,2016-12-31,113801501
9,25072,113801501,봉산,신사동구간, ,0.12,쉬움,2,1,수로길(시멘트), , ,정상에서 역촌근린공원 내려오는 코스 급경사, ,2016-12-31,113801501
10,25073,113801501,봉산,신사동구간, ,0.11,쉬움,2,1,수로길(시멘트), , ,정상에서 역촌근린공원 내려오는 코스 급경사, ,2016-12-31,113801501
11,25074,113801501,봉산,수색동구간, ,0.06,쉬움,1,1,흙길, , ,정상에서 역촌근린공원 내려오는 코스 급경사, ,2016-12-31,113801501
12,25075,113801501,봉산,수색동구간, ,0.05,쉬움,1,1,흙길, , ,정상에서 역촌근린공원 내려오는 코스 급경사, ,2016-12-31,113801501
13,25076,113801501,봉산,수색동구간, ,0.02,쉬움,1,0,흙길, , ,정상에서 역촌근린공원 내려오는 코스 급경사, ,2016-12-31,113801501
14,25077,113801501,봉산,수색동구간, ,0.07,쉬움,1,1,흙길, , ,정상에서 역촌근린공원 내려오는 코스 급경사, ,2016-12-31,113801501
15,25078,113801501,봉산,수색동구간, ,0.04,쉬움,1,0,흙길, , ,정상에서 역촌근린공원 내려오는 코스 급경사, ,2016-12-31,113801501
16,25079,113801501,봉산,수색동구간, ,0.02,쉬움,1,0,흙길, , ,정상에서 역촌근린공원 내려오는 코스 급경사, ,2016-12-31,113801501
17,25080,113801501,봉산,수색동구간, ,0.04,쉬움,1,0,흙길, , ,정상에서 역촌근린공원 내려오는 코스 급경사, ,2016-12-31,113801501
18,25081,113801501,봉산,수색동구간, ,0.15,쉬움,3,2,흙길, , ,정상에서 역촌근린공원 내려오는 코스 급경사, ,2016-12-31,113801501
19,25082,113801501,봉산,신사동구간, ,0.04,쉬움,1,0,흙길, , ,정상에서 역촌근린공원 내려오는 코스 급경사, ,2016-12-31,113801501
20,25083,113801501,봉산,신사동구간, ,0.03,쉬움,1,0,흙길, , ,정상에서 역촌근린공원 내려오는 코스 급경사, ,2016-12-31,113801501
21,25084,113801501,봉산,신사동구간, ,0.1,쉬움,2,1,흙길, , ,정상에서 역촌근린공원 내려오는 코스 급경사, ,2016-12-31,113801501
22,25085,113801501,봉산,신사동구간, ,0.04,쉬움,1,0,흙길, , ,정상에서 역촌근린공원 내려오는 코스 급경사, ,2016-12-31,113801501
23,25086,113801501,봉산,신사동구간, ,0.06,쉬움,1,1,흙길, , ,정상에서 역촌근린공원 내려오는 코스 급경사, ,2016-12-31,113801501
24,25087,113801501,봉산,신사동구간, ,0.03,쉬움,1,0,흙길, , ,정상에서 역촌근린공원 내려오는 코스 급경사, ,2016-12-31,113801501
25,25088,113801501,봉산,수색동구간, ,0.02,쉬움,1,0,흙길, , ,정상에서 역촌근린공원 내려오는 코스 급경사, ,2016-12-31,113801501
26,25089,113801501,봉산,신사동구간, ,0.12,쉬움,2,1,흙길, , ,정상에서 역촌근린공원 내려오는 코스 급경사, ,2016-12-31,113801501
27,25090,113801501,봉산,수색동구간, ,0.02,쉬움,1,0,흙길, , ,정상에서 역촌근린공원 내려오는 코스 급경사, ,2016-12-31,113801501
28,25091,113801501,봉산,수색동구간, ,0.08,쉬움,1,1,흙길, , ,정상에서 역촌근린공원 내려오는 코스 급경사, ,2016-12-31,113801501
29,25092,113801501,봉산,증산동구간, ,0.04,쉬움,1,0,흙길, , ,정상에서 역촌근린공원 내려오는 코스 급경사, ,2016-12-31,113801501
30,25093,113801501,봉산,수색동구간, ,0.02,쉬움,1,0,흙길, , ,정상에서 역촌근린공원 내려오는 코스 급경사, ,2016-12-31,113801501
31,25094,113801501,봉산,증산동구간, ,0.02,쉬움,1,0,흙길, , ,정상에서 역촌근린공원 내려오는 코스 급경사, ,2016-12-31,113801501
32,25095,113801501,봉산,구산동구간, ,0.02,쉬움,1,0,흙길, , ,정상에서 역촌근린공원 내려오는 코스 급경사, ,2016-12-31,113801501
33,25096,113801501,봉산,구산동구간, ,0.01,쉬움,1,0,나무계단, , ,정상에서 역촌근린공원 내려오는 코스 급경사, ,2016-12-31,113801501
34,25097,113801501,봉산,구산동구간, ,0.21,쉬움,4,3,나무계단, , ,정상에서 역촌근린공원 내려오는 코스 급경사, ,2016-12-31,113801501
35,25098,113801501,봉산,구산동구간, ,0.18,쉬움,3,2,흙길, , ,정상에서 역촌근린공원 내려오는 코스 급경사, ,2016-12-31,113801501
36,25099,113801501,봉산,구산동구간, ,0.1,쉬움,2,1,흙길, , ,정상에서 역촌근린공원 내려오는 코스 급경사, ,2016-12-31,113801501
37,25100,113801501,봉산,신사동구간, ,0.04,쉬움,1,0,흙길, , ,정상에서 역촌근린공원 내려오는 코스 급경사, ,2016-12-31,113801501
38,25101,113801501,봉산,신사동구간, ,0.01,쉬움,1,0,흙길, , ,정상에서 역촌근린공원 내려오는 코스 급경사, ,2016-12-31,113801501
39,25102,113801501,봉산,신사동구간, ,0.02,쉬움,1,0,흙길, , ,정상에서 역촌근린공원 내려오는 코스 급경사, ,2016-12-31,113801501
40,25103,113801501,봉산,신사동구간, ,0.04,쉬움,1,0,흙길, , ,정상에서 역촌근린공원 내려오는 코스 급경사, ,2016-12-31,113801501
41,25104,113801501,봉산,신사동구간, ,0.12,쉬움,2,1,흙길, , ,정상에서 역촌근린공원 내려오는 코스 급경사, ,2016-12-31,113801501
42,25105,113801501,봉산,신사동구간, ,0.04,쉬움,1,0,흙길, , ,정상에서 역촌근린공원 내려오는 코스 급경사, ,2016-12-31,113801501
43,25106,113801501,봉산,구산동구간, ,0.7,쉬움,12,9,흙길, , ,정상에서 역촌근린공원 내려오는 코스 급경사, ,2016-12-31,113801501
44,25107,113801501,봉산,구산동구간, ,0.06,쉬움,1,1,흙길, , ,정상에서 역촌근린공원 내려오는 코스 급경사, ,2016-12-31,113801501
45,25108,113801501,봉산,구산동구간, ,0.26,쉬움,5,3,흙길, , ,정상에서 역촌근린공원 내려오는 코스 급경사, ,2016-12-31,113801501
46,25109,113801501,봉산,구산동구간, ,0.02,쉬움,1,0,나무계단, , ,정상에서 역촌근린공원 내려오는 코스 급경사, ,2016-12-31,113801501
47,25110,113801501,봉산,구산동구간,수국사,0.2,쉬움,4,2,흙길, , ,정상에서 역촌근린공원 내려오는 코스 급경사, ,2016-12-31,113801501
48,25111,113801501,봉산,구산동구간, ,0.05,쉬움,1,1,흙길, , ,정상에서 역촌근린공원 내려오는 코스 급경사, ,2016-12-31,113801501
49,25112,113801501,봉산,구산동구간, ,0.03,쉬움,1,0,흙길, , ,정상에서 역촌근린공원 내려오는 코스 급경사, ,2016-12-31,113801501
50,25113,113801501,봉산,증산동구간, ,0.09,쉬움,2,1,흙길, , ,정상에서 역촌근린공원 내려오는 코스 급경사, ,2016-12-31,113801501
51,25114,113801501,봉산,증산동구간, ,0.03,쉬움,1,0,흙길, , ,정상에서 역촌근린공원 내려오는 코스 급경사, ,2016-12-31,113801501
52,25115,113801501,봉산,증산동구간, ,0.1,쉬움,2,1,흙길, , ,정상에서 역촌근린공원 내려오는 코스 급경사, ,2016-12-31,113801501
53,25116,113801501,봉산,증산동구간, ,0.05,쉬움,1,1,흙길, , ,정상에서 역촌근린공원 내려오는 코스 급경사, ,2016-12-31,113801501
54,25117,113801501,봉산,수색동구간, ,0.2,쉬움,4,2,흙길, , ,정상에서 역촌근린공원 내려오는 코스 급경사, ,2016-12-31,113801501
55,25118,113801501,봉산,수색동구간, ,0.02,쉬움,1,0,흙길, , ,정상에서 역촌근린공원 내려오는 코스 급경사, ,2016-12-31,113801501
56,25119,113801501,봉산,수색동구간, ,0.06,쉬움,1,1,흙길, , ,정상에서 역촌근린공원 내려오는 코스 급경사, ,2016-12-31,113801501
57,25120,113801501,봉산,수색동구간, ,0.02,쉬움,1,0,흙길, , ,정상에서 역촌근린공원 내려오는 코스 급경사, ,2016-12-31,113801501
58,25121,113801501,봉산,수색동구간, ,0.04,쉬움,1,0,흙길, , ,정상에서 역촌근린공원 내려오는 코스 급경사, ,2016-12-31,113801501
59,25122,113801501,봉산,수색동구간, ,0.02,쉬움,1,0,흙길, , ,정상에서 역촌근린공원 내려오는 코스 급경사, ,2016-12-31,113801501
60,25123,113801501,봉산,수색동구간, ,0.08,쉬움,1,1,흙길, , ,정상에서 역촌근린공원 내려오는 코스 급경사, ,2016-12-31,113801501
61,25124,113801501,봉산,수색동구간, ,0.16,쉬움,3,2,흙길/시멘트길, , ,정상에서 역촌근린공원 내려오는 코스 급경사, ,2016-12-31,113801501
62,25125,113801501,봉산,구산동구간, ,0.23,쉬움,4,3,흙길, , ,정상에서 역촌근린공원 내려오는 코스 급경사, ,2016-12-31,113801501
63,25126,113801501,봉산,구산동구간, ,0.14,쉬움,2,2,흙길, , ,정상에서 역촌근린공원 내려오는 코스 급경사, ,2016-12-31,113801501
64,25127,113801501,봉산,구산동구간, ,0.06,쉬움,1,1,흙길, , ,정상에서 역촌근린공원 내려오는 코스 급경사, ,2016-12-31,113801501
65,25128,113801501,봉산,수색동구간, ,0.1,쉬움,2,1,흙길, , ,정상에서 역촌근린공원 내려오는 코스 급경사, ,2016-12-31,113801501
66,25129,113801501,봉산,수색동구간, ,0.12,쉬움,2,1,흙길, , ,정상에서 역촌근린공원 내려오는 코스 급경사, ,2016-12-31,113801501
67,25130,113801501,봉산,수색동구간, ,0.06,쉬움,1,1,흙길, , ,정상에서 역촌근린공원 내려오는 코스 급경사, ,2016-12-31,113801501
68,25131,113801501,봉산,수색동구간, ,0.17,쉬움,3,2,흙길, , ,정상에서 역촌근린공원 내려오는 코스 급경사, ,2016-12-31,113801501
69,25132,113801501,봉산,수색동구간, ,0.07,쉬움,1,1,흙길, , ,정상에서 역촌근린공원 내려오는 코스 급경사, ,2016-12-31,113801501
70,25133,113801501,봉산,수색동구간, ,0.15,쉬움,3,2,흙길, , ,정상에서 역촌근린공원 내려오는 코스 급경사, ,2016-12-31,113801501
71,25134,113801501,봉산,증산동구간, ,0.22,쉬움,4,3,흙길, , ,정상에서 역촌근린공원 내려오는 코스 급경사, ,2016-12-31,113801501
72,25135,113801501,봉산,수색동구간, ,0.03,쉬움,1,0,흙길, , ,정상에서 역촌근린공원 내려오는 코스 급경사, ,2016-12-31,113801501
