FID,PMNTN_SN,MNTN_CODE,MNTN_NM,PMNTN_NM,PMNTN_MAIN,PMNTN_LT,PMNTN_DFFL,PMNTN_UPPL,PMNTN_GODN,PMNTN_MTRQ,PMNTN_CNRL,PMNTN_CLS_,PMNTN_RISK,PMNTN_RECO,DATA_STDR_,MNTN_ID
0,27735,416101701,불곡산,분당동구간, ,1.04,쉬움,22,16, , , , , ,2016-12-31,2107111300
1,27736,416101701,불곡산, , ,0.36,쉬움,6,4, , , , , ,2016-12-31,2107111300
2,27737,416101701,불곡산,신현리구간, ,0.41,쉬움,7,5, , , , , ,2016-12-31,2107111300
3,27738,416101701,불곡산, , ,0.43,쉬움,8,5, , , , , ,2016-12-31,2107111300
4,27739,416101701,불곡산,분당동구간, ,0.63,쉬움,11,8, , , , , ,2016-12-31,2107111300
5,27740,416101701,불곡산, , ,0.42,쉬움,7,5, , , , , ,2016-12-31,2107111300
6,27741,416101701,불곡산,구미동구간, ,3.35,쉬움,59,41, , , , , ,2016-12-31,2107111300
7,27742,416101701,불곡산,신현리구간, ,0.39,쉬움,7,5, , , , , ,2016-12-31,2107111300
8,27743,416101701,불곡산,정자동구간, ,1.53,쉬움,27,19, , , , , ,2016-12-31,2107111300
9,27744,416101701,불곡산,구미동구간, ,0.96,쉬움,21,14, , , , , ,2016-12-31,2107111300
10,27745,416101701,불곡산,정자동구간, ,0.19,쉬움,3,2, , , , , ,2016-12-31,2107111300
11,27746,416101701,불곡산,정자동구간, ,0.5,쉬움,9,6, , , , , ,2016-12-31,2107111300
12,27747,416101701,불곡산, , ,0.53,쉬움,9,7, , , , , ,2016-12-31,2107111300
13,27748,416101701,불곡산,정자동구간, ,0.06,쉬움,1,1, , , , , ,2016-12-31,2107111300
14,27749,416101701,불곡산, , ,0.03,쉬움,1,0, , , , , ,2016-12-31,2107111300
15,27750,416101701,불곡산, , ,0.67,쉬움,12,8, , , , , ,2016-12-31,2107111300
16,27751,416101701,불곡산, , ,0.66,쉬움,12,8, , , , , ,2016-12-31,2107111300
17,27752,416101701,불곡산, , ,0.56,쉬움,10,7, , , , , ,2016-12-31,2107111300
18,27753,416101701,불곡산, , ,0.51,쉬움,9,6, , , , , ,2016-12-31,2107111300
19,27754,416101701,불곡산, , ,0.2,쉬움,4,2, , , , , ,2016-12-31,2107111300
20,27755,416101701,불곡산,신현리구간, ,0.3,쉬움,5,4, , , , , ,2016-12-31,2107111300
21,27756,416101701,불곡산, , ,0.21,쉬움,4,3, , , , , ,2016-12-31,2107111300
22,27757,416101701,불곡산, , ,0.11,쉬움,2,1, , , , , ,2016-12-31,2107111300
23,27758,416101701,불곡산, , ,0.15,쉬움,3,2, , , , , ,2016-12-31,2107111300
24,27759,416101701,불곡산, , ,0.19,쉬움,3,2, , , , , ,2016-12-31,2107111300
25,27760,416101701,불곡산, , ,0.14,쉬움,2,2, , , , , ,2016-12-31,2107111300
26,27761,416101701,불곡산, , ,0.2,쉬움,4,2, , , , , ,2016-12-31,2107111300
27,27762,416101701,불곡산, , ,0.13,쉬움,2,2, , , , , ,2016-12-31,2107111300
28,27763,416101701,불곡산, , ,0.14,쉬움,2,2, , , , , ,2016-12-31,2107111300
29,27764,416101701,불곡산, , ,0.08,쉬움,1,1, , , , , ,2016-12-31,2107111300
30,27765,416101701,불곡산, , ,0.03,쉬움,1,0, , , , , ,2016-12-31,2107111300
31,27766,416101701,불곡산, , ,0.12,쉬움,2,1, , , , , ,2016-12-31,2107111300
32,27767,416101701,불곡산, , ,0.12,쉬움,2,1, , , , , ,2016-12-31,2107111300
