FID,PMNTN_SN,MNTN_CODE,MNTN_NM,PMNTN_NM,PMNTN_MAIN,PMNTN_LT,PMNTN_DFFL,PMNTN_UPPL,PMNTN_GODN,PMNTN_MTRQ,PMNTN_CNRL,PMNTN_CLS_,PMNTN_RISK,PMNTN_RECO,DATA_STDR_,MNTN_ID
0,5247,491102903,교래임도,교래리구간, ,2.07,쉬움,37,26,토사/시멘트, , , , ,2016-12-31,491102903
1,5248,491102903,교래임도,교래리구간, ,0.05,쉬움,1,1,토사/시멘트, , , , ,2016-12-31,491102903
2,5249,491102903,교래임도,교래리구간, ,0.18,쉬움,3,2,토사/시멘트, , , , ,2016-12-31,491102903
3,5250,491102903,교래임도,교래리구간, ,2.2,쉬움,39,27,토사/시멘트, , , , ,2016-12-31,491102903
4,5251,491102903,교래임도,교래리구간, ,0.1,쉬움,2,1,토사/시멘트, , , , ,2016-12-31,491102903
5,5252,491102903,교래임도,교래리구간, ,0.07,쉬움,1,1,토사/시멘트, , , , ,2016-12-31,491102903
6,5253,491102903,교래임도,교래리구간, ,0.04,쉬움,1,0,토사/시멘트, , , , ,2016-12-31,491102903
7,5254,491102903,교래임도,교래리구간, ,0.4,쉬움,7,5,토사/시멘트, , , , ,2016-12-31,491102903
8,5255,491102903,교래임도,교래리구간, ,0.06,쉬움,1,1,토사/시멘트, , , , ,2016-12-31,491102903
9,5256,491102903,교래임도,교래리구간, ,0.22,쉬움,4,3,토사/시멘트, , , , ,2016-12-31,491102903
10,5257,491102903,교래임도,교래리구간, ,0.42,쉬움,7,5,토사/시멘트, , , , ,2016-12-31,491102903
11,5258,491102903,교래임도,교래리구간, ,0.2,쉬움,4,2,토사/시멘트, , , , ,2016-12-31,491102903
12,5259,491102903,교래임도,교래리구간, ,1.22,쉬움,22,15,토사/시멘트, , , , ,2016-12-31,491102903
13,5260,491102903,교래임도,교래리구간, ,0.1,쉬움,2,1,토사/시멘트, , , , ,2016-12-31,491102903
14,5261,491102903,교래임도,교래리구간, ,0.21,쉬움,4,3,토사/시멘트, , , , ,2016-12-31,491102903
15,5262,491102903,교래임도,교래리구간, ,0.09,쉬움,2,1,토사/시멘트, , , , ,2016-12-31,491102903
16,5263,491102903,교래임도,교래리구간, ,0.09,쉬움,2,1,토사/시멘트, , , , ,2016-12-31,491102903
17,5264,491102903,교래임도,교래리구간, ,0.49,쉬움,9,6,토사/시멘트, , , , ,2016-12-31,491102903
18,5265,491102903,교래임도,교래리구간, ,0.17,쉬움,3,2,토사/시멘트, , , , ,2016-12-31,491102903
19,5266,491102903,교래임도,교래리구간, ,0.94,쉬움,17,12,토사/시멘트, , , , ,2016-12-31,491102903
20,5267,491102903,교래임도,교래리구간, ,0.05,쉬움,1,1,토사/시멘트, , , , ,2016-12-31,491102903
21,5268,491102903,교래임도,교래리구간, ,0.17,쉬움,3,2,토사/시멘트, , , , ,2016-12-31,491102903
22,5269,491102903,교래임도,교래리구간, ,0.06,쉬움,1,1,토사/시멘트, , , , ,2016-12-31,491102903
23,5270,491102903,교래임도,교래리구간, ,0.66,쉬움,12,8,토사/시멘트, , , , ,2016-12-31,491102903
24,5271,491102903,교래임도,교래리구간, ,0.13,쉬움,2,2,토사/시멘트, , , , ,2016-12-31,491102903
25,5272,491102903,교래임도,교래리구간, ,0.12,쉬움,2,1,토사/시멘트, , , , ,2016-12-31,491102903
26,5273,491102903,교래임도,교래리구간, ,0.02,쉬움,1,0,토사/시멘트, , , , ,2016-12-31,491102903
27,5274,491102903,교래임도,교래리구간, ,0.06,쉬움,1,1,토사/시멘트, , , , ,2016-12-31,491102903
28,5275,491102903,교래임도,교래리구간, ,0.13,쉬움,2,2,토사/시멘트, , , , ,2016-12-31,491102903
29,5276,491102903,교래임도,교래리구간, ,0.17,쉬움,3,2,토사/시멘트, , , , ,2016-12-31,491102903
30,5277,491102903,교래임도,교래리구간, ,0.2,쉬움,4,2,토사/시멘트, , , , ,2016-12-31,491102903
31,5278,491102903,교래임도,교래리구간, ,0.06,쉬움,1,1,토사/시멘트, , , , ,2016-12-31,491102903
32,5279,491102903,교래임도,교래리구간, ,0.17,쉬움,3,2,토사/시멘트, , , , ,2016-12-31,491102903
33,5280,491102903,교래임도,교래리구간, ,0.12,쉬움,2,1,토사/시멘트, , , , ,2016-12-31,491102903
34,5281,491102903,교래임도,교래리구간, ,0.04,쉬움,1,0,토사/시멘트, , , , ,2016-12-31,491102903
35,5282,491102903,교래임도,교래리구간, ,0.05,쉬움,1,1,토사/시멘트, , , , ,2016-12-31,491102903
36,5283,491102903,교래임도,교래리구간, ,0.1,쉬움,2,1,토사/시멘트, , , , ,2016-12-31,491102903
37,5284,491102903,교래임도,교래리구간, ,0.41,쉬움,7,5,토사/시멘트, , , , ,2016-12-31,491102903
38,5285,491102903,교래임도,교래리구간, ,0.05,쉬움,1,1,토사/시멘트, , , , ,2016-12-31,491102903
39,5286,491102903,교래임도,교래리구간, ,0.5,쉬움,9,6,토사/시멘트, , , , ,2016-12-31,491102903
40,5287,491102903,교래임도,교래리구간, ,0.04,쉬움,1,0,토사/시멘트, , , , ,2016-12-31,491102903
41,5288,491102903,교래임도,교래리구간, ,0.92,쉬움,16,11,토사/시멘트, , , , ,2016-12-31,491102903
42,5289,491102903,교래임도,교래리구간, ,0.08,쉬움,1,1,토사/시멘트, , , , ,2016-12-31,491102903
43,5290,491102903,교래임도,교래리구간, ,0.3,쉬움,5,4,토사/시멘트, , , , ,2016-12-31,491102903
44,5291,491102903,교래임도,교래리구간, ,0.08,쉬움,1,1,토사/시멘트, , , , ,2016-12-31,491102903
45,5292,491102903,교래임도,교래리구간, ,0.36,쉬움,6,4,토사/시멘트, , , , ,2016-12-31,491102903
46,5293,491102903,교래임도,교래리구간, ,0.18,쉬움,3,2,토사/시멘트, , , , ,2016-12-31,491102903
47,5294,491102903,교래임도,교래리구간, ,0.08,쉬움,1,1,토사/시멘트, , , , ,2016-12-31,491102903
48,5295,491102903,교래임도,교래리구간, ,0.42,쉬움,7,5,토사/시멘트, , , , ,2016-12-31,491102903
49,5296,491102903,교래임도,교래리구간, ,0.64,쉬움,11,8,토사/시멘트, , , , ,2016-12-31,491102903
50,5297,491102903,교래임도,교래리구간, ,0.45,쉬움,8,6,토사/시멘트, , , , ,2016-12-31,491102903
51,5298,491102903,교래임도,교래리구간, ,1.13,쉬움,20,14,토사/시멘트, , , , ,2016-12-31,491102903
52,5299,491102903,교래임도,교래리구간, ,0.52,쉬움,9,6,토사/시멘트, , , , ,2016-12-31,491102903
53,5300,491102903,교래임도,교래리구간, ,0.27,쉬움,5,3,토사/시멘트, , , , ,2016-12-31,491102903
54,5301,491102903,교래임도,교래리구간, ,0.41,쉬움,7,5,토사/시멘트, , , , ,2016-12-31,491102903
55,5302,491102903,교래임도,교래리구간, ,0.06,쉬움,1,1,토사/시멘트, , , , ,2016-12-31,491102903
56,5303,491102903,교래임도,교래리구간, ,0.26,쉬움,5,3,토사/시멘트, , , , ,2016-12-31,491102903
57,5304,491102903,교래임도,교래리구간, ,0.58,쉬움,10,7,토사/시멘트, , , , ,2016-12-31,491102903
58,5305,491102903,교래임도,교래리구간, ,0.12,쉬움,2,1,토사/시멘트, , , , ,2016-12-31,491102903
59,5306,491102903,교래임도,교래리구간, ,0.24,쉬움,4,3,토사/시멘트, , , , ,2016-12-31,491102903
