FID,PMNTN_SN,MNTN_CODE,MNTN_NM,PMNTN_NM,PMNTN_MAIN,PMNTN_LT,PMNTN_DFFL,PMNTN_UPPL,PMNTN_GODN,PMNTN_MTRQ,PMNTN_CNRL,PMNTN_CLS_,PMNTN_RISK,PMNTN_RECO,DATA_STDR_,MNTN_ID
0,15125,291101901,마집봉, , ,1.63,쉬움,29,20, , , , , ,2016-12-31,1503352000
1,15126,291101901,마집봉, , ,0.09,쉬움,2,1, , , , , ,2016-12-31,1503352000
2,15127,291101901,마집봉, , ,0.79,쉬움,14,10, , , , , ,2016-12-31,1503352000
3,15128,291101901,마집봉, , ,0.31,쉬움,5,4, , , , , ,2016-12-31,1503352000
4,15129,291101901,마집봉,운림동구간, ,0.53,쉬움,9,7, , , , , ,2016-12-31,1503352000
5,15130,291101901,마집봉, , ,0.72,쉬움,13,9, , , , , ,2016-12-31,1503352000
6,15131,291101901,마집봉, , ,0.63,쉬움,11,8, , , , , ,2016-12-31,1503352000
7,15132,291101901,마집봉,소태동구간, ,1.06,쉬움,27,19, , , , , ,2016-12-31,1503352000
8,15133,291101901,마집봉, , ,0.36,쉬움,6,4, , , , , ,2016-12-31,1503352000
9,15134,291101901,마집봉,월남동구간, ,0.58,중간,12,9, , , , , ,2016-12-31,1503352000
10,15135,291101901,마집봉, , ,0.06,쉬움,1,1, , , , , ,2016-12-31,1503352000
11,15136,291101901,마집봉, , ,0.31,쉬움,5,4, , , , , ,2016-12-31,1503352000
12,15137,291101901,마집봉, , ,0.13,쉬움,2,2, , , , , ,2016-12-31,1503352000
13,15138,291101901,마집봉, , ,0.69,쉬움,12,9, , , , , ,2016-12-31,1503352000
14,15139,291101901,마집봉,소태동구간, ,1.27,쉬움,27,19, , , , , ,2016-12-31,1503352000
15,15140,291101901,마집봉,용연동구간, ,3.18,쉬움,56,39, , , , , ,2016-12-31,1503352000
16,15141,291101901,마집봉,소태동구간, ,0.9,쉬움,16,11, , , , , ,2016-12-31,1503352000
17,15142,291101901,마집봉, , ,0.39,쉬움,7,5, , , , , ,2016-12-31,1503352000
18,15143,291101901,마집봉,용산동구간, ,0.25,중간,4,3, , , , , ,2016-12-31,1503352000
19,15144,291101901,마집봉,소태동구간, ,0.52,중간,11,8, , , , , ,2016-12-31,1503352000
20,15145,291101901,마집봉,용산동구간, ,0.26,쉬움,5,3, , , , , ,2016-12-31,1503352000
21,15146,291101901,마집봉, , ,0.55,쉬움,10,7, , , , , ,2016-12-31,1503352000
22,15147,291101901,마집봉,소태동구간, ,1.1,쉬움,28,19, , , , , ,2016-12-31,1503352000
23,15148,291101901,마집봉, , ,0.11,쉬움,2,1, , , , , ,2016-12-31,1503352000
24,15149,291101901,마집봉, , ,0.73,쉬움,13,9, , , , , ,2016-12-31,1503352000
25,15150,291101901,마집봉,소태동구간, ,0.77,쉬움,17,12, , , , , ,2016-12-31,1503352000
26,15151,291101901,마집봉,월남동구간, ,0.64,중간,16,11, , , , , ,2016-12-31,1503352000
27,15152,291101901,마집봉,월남동구간, ,0.42,쉬움,7,5, , , , , ,2016-12-31,1503352000
28,15153,291101901,마집봉,선교동구간, ,1.3,쉬움,24,17, , , , , ,2016-12-31,1503352000
29,15154,291101901,마집봉,소태동구간, ,0.7,중간,18,12, , , , , ,2016-12-31,1503352000
30,15155,291101901,마집봉,운림동구간, ,1.16,쉬움,20,14, , , , , ,2016-12-31,1503352000
31,15156,291101901,마집봉,용산동구간, ,0.15,쉬움,3,2, , , , , ,2016-12-31,1503352000
32,15157,291101901,마집봉,소태동구간, ,0.19,쉬움,3,2, , , , , ,2016-12-31,1503352000
